1772199619051867268 R2_IDLE_A seconds=60 actions=B
1772199679053786713 SKIP_PROBE_A seconds=60
1772199739055605872 R2_IDLE_B seconds=30 actions=B
1772199769059465228 PROBE_B_START program=low
1772199769069601013 PROBE_B_END program=low
1772199769272544066 PROBE_B_START program=low
1772199769282846278 PROBE_B_END program=low
1772199769485649274 PROBE_B_START program=low
1772199769495614077 PROBE_B_END program=low
1772199769698455166 PROBE_B_START program=low
1772199769708232228 PROBE_B_END program=low
1772199769910949983 PROBE_B_START program=low
1772199769920215172 PROBE_B_END program=low
1772199770122924871 PROBE_B_START program=low
1772199770132715469 PROBE_B_END program=low
1772199770335488039 PROBE_B_START program=low
1772199770345245655 PROBE_B_END program=low
1772199770548021873 PROBE_B_START program=low
1772199770557789360 PROBE_B_END program=low
1772199770760609744 PROBE_B_START program=low
1772199770770508417 PROBE_B_END program=low
1772199770973225375 PROBE_B_START program=low
1772199770982559749 PROBE_B_END program=low
1772199771185238632 PROBE_B_START program=low
1772199771195060379 PROBE_B_END program=low
1772199771397818929 PROBE_B_START program=low
1772199771407689342 PROBE_B_END program=low
1772199771610528800 PROBE_B_START program=low
1772199771620625010 PROBE_B_END program=low
1772199771823671635 PROBE_B_START program=low
1772199771834852869 PROBE_B_END program=low
1772199772037930476 PROBE_B_START program=low
1772199772047887667 PROBE_B_END program=low
1772199772250732753 PROBE_B_START program=low
1772199772260658019 PROBE_B_END program=low
1772199772463492346 PROBE_B_START program=low
1772199772473345852 PROBE_B_END program=low
1772199772676221586 PROBE_B_START program=low
1772199772686122351 PROBE_B_END program=low
1772199772889291791 PROBE_B_START program=low
1772199772899806577 PROBE_B_END program=low
1772199773102648774 PROBE_B_START program=low
1772199773112500391 PROBE_B_END program=low
1772199773315362014 PROBE_B_START program=low
1772199773325231445 PROBE_B_END program=low
1772199773528056104 PROBE_B_START program=low
1772199773538078907 PROBE_B_END program=low
1772199773740961993 PROBE_B_START program=low
1772199773750892739 PROBE_B_END program=low
1772199773953836010 PROBE_B_START program=low
1772199773963878498 PROBE_B_END program=low
1772199774166910398 PROBE_B_START program=low
